product_slug,product_name,product_page_url,version_count,bu,active_count,active_version_urls,archive_count,archive_zip_urls
tibco-activematrix-businessworks-plug-in-component-for-aws-common-services,TIBCO ActiveMatrix BusinessWorks™ Plug-in Component for AWS Common Services,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-component-for-aws-common-services,5,,5,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-component-for-aws-common-services-6-1-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-component-for-aws-common-services-6-0-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-component-for-aws-common-services-6-0-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-component-for-aws-common-services-6-0-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-component-for-aws-common-services-6-1-0,0,
tibco-activematrix-businessworks-plug-in-development-kit,TIBCO ActiveMatrix BusinessWorks™ Plug-in Development Kit,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-development-kit,8,,3,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-development-kit-6-2-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-development-kit-6-3-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-development-kit-6-3-1,5,https://docs.tibco.com/pub/bwpdk/tibco-activematrix-businessworks-plug-in-development-kit-6-2-0_documentation.zip | https://docs.tibco.com/pub/bwpdk/tibco-activematrix-businessworks-plug-in-development-kit-6-1-2_documentation.zip | https://docs.tibco.com/pub/bwpdk/tibco-activematrix-businessworks-plug-in-development-kit-6-1-1_documentation.zip | https://docs.tibco.com/pub/bwpdk/tibco-activematrix-businessworks-plug-in-development-kit-6-1-0_documentation.zip | https://docs.tibco.com/pub/bwpdk/tibco-activematrix-businessworks-plug-in-development-kit-6-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-activespaces,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces,27,,11,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-1-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-2-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-2-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-8-0-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-2-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-8-0-3 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-3-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-8-1-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-3-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-8-1-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-7-3-2,16,https://docs.tibco.com/pub/bwpluginas/tibco-activematrix-businessworks-plug-in-for-activespaces-8-0-1_documentation.zip | https://docs.tibco.com/pub/bwpluginas/tibco-activematrix-businessworks-plug-in-for-activespaces-8-0-0_documentation.zip | https://docs.tibco.com/pub/bwpluginas/tibco-activematrix-businessworks-plug-in-for-activespaces-7-1-0_documentation.zip | https://docs.tibco.com/pub/bwpluginas/tibco-activematrix-businessworks-plug-in-for-activespaces-7-0-0_documentation.zip | https://docs.tibco.com/pub/bwpluginactivespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-3-2_documentation.zip | https://docs.tibco.com/pub/bwpluginactivespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-3-1_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-3-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-0-1-_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-2-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-1-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-0-2_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-2-2-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-2-1-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-2-0-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-1-1-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-1-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-amazon-redshift,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon Redshift,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-redshift,2,,1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-1-0,1,https://docs.tibco.com/pub/bwpluginawsredshift/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-amazon-s3,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3,10,,3,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-5-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-6-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-7-0,7,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-5-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-4-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-3-1_documentation.zip | https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-3-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-2-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-1-1_documentation.zip | https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,10,,4,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-6-0,6,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-2_documentation.zip | https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-1_documentation.zip | https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-3-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-2-0_documentation.zip | https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-1-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-amqp,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp,12,,6,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-3-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-3-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-4-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-2,6,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-2-1_documentation.zip | https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-2-0_documentation.zip | https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-1-0_documentation.zip | https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-2_documentation.zip | https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-1_documentation.zip | https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-apache-cassandra,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra,4,,2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-3,2,https://docs.tibco.com/pub/bwplugincassandra/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-1_documentation.zip | https://docs.tibco.com/pub/bwplugincassandra/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-apache-kafka,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka,18,,6,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-7-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-8-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-8-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-5-0-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-8-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-5-0-1,12,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-6-0_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-2_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-1_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-0_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-4-1_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-4-0_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-3-1_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-3-0_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-2-0_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-1-1_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-1-0_documentation.zip | https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-apache-pulsar,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Pulsar,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar,5,,5,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-2-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-0-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-1-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-2-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-5-0-0,0,
tibco-activematrix-businessworks-plug-in-for-applicability-statement-2-as2-protocol,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Applicability Statement 2 (AS2 Protocol),https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-applicability-statement-2-as2-protocol,1,,1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-applicability-statement-2-6-0-0,0,
tibco-activematrix-businessworks-plug-in-for-azure-cloud-services-azure-data-lake-storage-gen2,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Azure Cloud Services (Azure Data Lake Storage Gen2),https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-azure-cloud-services-azure-data-lake-storage-gen2,1,,1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-azure-cloud-services-azure-data-lake-storage-gen2-6-0-0,0,
tibco-activematrix-businessworks-plug-in-for-b2b,TIBCO ActiveMatrix BusinessWorks™ Plug-in for B2B,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-b2b,1,,1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-b2b-1-1-0,0,
tibco-activematrix-businessworks-plug-in-for-big-data,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Big Data,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-big-data,10,,3,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-big-data-6-5-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-big-data-6-6-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-big-data-6-6-1,7,https://docs.tibco.com/pub/bwpluginbigdata/tibco-activematrix-businessworks-plug-in-for-big-data-6-4-0_documentation.zip | https://docs.tibco.com/pub/bwpluginbigdata/tibco-activematrix-businessworks-plug-in-for-big-data-6-3-1_documentation.zip | https://docs.tibco.com/pub/bwpluginbigdata/tibco-activematrix-businessworks-plug-in-for-big-data-6-3-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-bigdata/tibco-activematrix-businessworks-plug-in-for-big-data-6-2-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-bigdata/tibco-activematrix-businessworks-plug-in-for-big-data-6-1-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-bigdata/tibco-activematrix-businessworks-plug-in-for-big-data-6-0-0_documentation.zip | https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-bigdata/tibco-activematrix-businessworks-plug-in-for-big-data-1-0-0_documentation.zip
tibco-activematrix-businessworks-plug-in-for-businessconnect,TIBCO ActiveMatrix BusinessWorks™ Plug-in for BusinessConnect™,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect,11,,6,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-0-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-3-0 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-3-1 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-3-2 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-3-3 | https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-4-0,5,https://docs.tibco.com/pub/bwpluginbc/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-2-0_documentation.zip | https://docs.tibco.com/pub/bwpluginbc/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-1-2_documentation.zip | https://docs.tibco.com/pub/bwpluginbc/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-1-1_documentation.zip | https://docs.tibco.com/pub/bwpluginbc/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-1-0_documentation.zip | https://docs.tibco.com/pub/bwpluginbc/tibco-activematrix-businessworks-plug-in-for-businessconnect-6-0-1_documentation.zip
